interior,ttr,servicios,materiales,monto,zona,bu
0,2.18,6,80,87.662,12,BUC
0,1.47,1,4,12.12,14,BUC
0,2.12,1,9,5.05,10,BUC
0,1.61,1,1,8.77,8,BUC
0,2.33,1,6,9.89,10,BUC
0,3.57,1,209,141.64000000000001,8,BUC
0,3.05,1,58,66.98,16,BUC
0,1.76,2,3,41.46,8,TIGO STAR
0,5.09,2,27,13.639999999999999,17,BUC
0,1.84,1,35,23.705,10,BUC
0,1.6,1,39,19.59,7,BUC
0,1.51,1,91,25.51,10,BUC
0,1.93,1,3,3.07,8,BUC
0,15.2,1,9,4.35,12,BUC
0,0.8,2,10,14.01,1,BUC
0,1.73,1,7,8.889999999999999,9,BUC
0,2.7,1,104,31.14,1,BUC
0,6.77,1,22,22.64,4,BUC
0,2.02,2,9,60.36,1,BUC
0,0.95,1,75,26.91,10,BUC
0,1.44,1,7,8.889999999999999,5,BUC
0,20.34,1,66,20.82,9,BUC
0,1.08,1,9,8.93,13,BUC
0,1.95,1,6,8.87,10,BUC
0,2.88,1,74,21.98,10,BUC
0,7.4,6,138,264.32000000000005,8,TIGO STAR
0,69.87,1,1,3.04,11,BUC
0,1.12,1,13,10.77,9,BUC
0,1.93,1,25,37.65,11,BUC
0,1.7,1,12,90.3,10,TIGO STAR
0,8.48,1,1,8.77,9,BUC
0,3.69,1,139,66.028,13,BUC
0,2.35,1,1,8.77,14,BUC
0,1.5,3,103,127.928,12,CORE
0,1.72,1,1,3.13,9,BUC
0,2.21,1,167,12.645000000000001,3,BUC
0,1.49,1,1,39,9,TIGO STAR
0,1.39,1,116,28.06,12,BUC
0,3.61,1,2,6.34,12,BUC
0,1.2,1,22,18.939999999999998,9,BUC
0,0.62,1,4,0.1,14,BUC
0,18.13,2,135,152.614,16,BUC
0,1.66,1,13,3.5999999999999996,15,BUC
0,51.63,1,9,8.969999999999999,13,BUC
0,3.59,1,135,260.21000000000004,15,TIGO STAR
0,2.56,1,3,3.4299999999999997,15,BUC
0,4.97,1,151,244.45000000000002,10,TIGO STAR
0,5.08,1,2,5.800000000000001,16,TIGO STAR
0,6.66,2,80,315.26,13,TIGO STAR
0,0.78,1,82,22.64,8,BUC
0,0.66,1,9,8.969999999999999,13,BUC
0,3.78,1,9,164.57,4,BUC
0,2.24,1,97,124.08800000000001,14,BUC
0,1.03,1,15,9.459999999999999,15,BUC
0,92.21,1,113,96.922,11,BUC
0,1.01,1,5,8.85,11,BUC
0,1.03,1,11,8.969999999999999,14,BUC
0,3.05,1,6,82.92,12,ONE NETWORK
0,3.65,1,316,37.550000000000004,12,BUC
0,5.44,1,49,15.34,10,BUC
0,1.53,1,14,54.64,12,BUC
0,113.08,1,80,24.81,13,BUC
0,2.56,1,68,25.029999999999998,9,BUC
0,2.35,1,2,19.38,18,TIGO STAR
0,1.96,1,40,19.8,5,BUC
0,1.84,1,89,25.73,13,BUC
0,0.62,1,1,3.3,13,BUC
0,3.21,1,123,137.97400000000002,9,BUC
0,1.91,2,2,78,11,TIGO STAR
0,2.8,1,112,19.27,9,BUC
0,2.1,1,78,120.924,11,BUC
0,2.55,1,1,3.3,17,BUC
0,2.51,1,65,70.228,10,BUC
0,2.32,1,61,3.47,10,BUC
0,2.28,1,1,8.77,7,BUC
0,2.91,1,78,36.836,12,BUC
0,0.99,1,1,3.3,4,BUC
0,2.48,1,60,107.21,1,BUC
0,24.38,1,118,134.888,10,BUC
0,3.34,2,57,115.72,12,CORE
0,2.58,1,64,21.43,15,BUC
0,4.18,1,6,0.15000000000000002,2,BUC
0,0.59,1,7,8.889999999999999,4,BUC
0,2.07,1,204,31.14,8,BUC
0,2.52,1,1,3.3,3,BUC
0,10.1,1,109,229.23000000000002,3,CORE
0,4.33,1,61,118.67,12,BUC
0,4.38,1,2,165.44,12,BUC
0,2.96,1,109,25.79,10,BUC
0,1.15,1,13,9.07,12,BUC
0,1.87,1,2,78,9,BUC
0,8.4,2,6,18.62,1,CORE
0,1.04,1,113,24.27,2,BUC
0,2.35,1,139,141.568,12,BUC
0,11.69,1,57,15.17,4,BUC
0,8.25,1,8,0.2,11,BUC
0,2.1,1,93,24.4,4,BUC
0,1,1,50,20.54,8,BUC
0,7.88,37,20,850.04,19,TIGO STAR
0,34.89,1,72,22.63,14,BUC
0,3.28,3,93,538.73,6,CORE
0,0.78,1,66,21.84,15,BUC
0,2.66,1,5,8.87,15,BUC
0,1.1,1,14,12.559999999999999,15,BUC
0,2.89,1,81,129.726,13,BUC
0,2.38,1,121,165.77,17,TIGO STAR
0,3.43,1,103,140.70000000000002,11,BUC
0,12.14,1,11,6.58,1,BUC
0,16.95,1,280,421.23,11,CORE
0,4.49,1,1,8.77,11,BUC
0,3.5,2,1,3.3,10,BUC
0,110.17,1,11,9.02,11,BUC
0,3.68,1,59,104.44800000000001,7,TIGO STAR
0,7.89,1,191,34.57,15,BUC
0,1.8,1,7,8.92,11,BUC
0,4.82,1,110,89.56700000000001,1,BUC
0,5.2,1,148,165.21800000000002,8,BUC
0,9.43,1,176,176.87,1,CORE
0,1.21,1,7,3.8299999999999996,9,BUC
0,1.82,1,13,9.07,12,BUC
0,23.46,1,3,3.34,11,BUC
0,1.22,1,8,0.16,15,BUC
0,2.2,1,1,39,4,BUC
0,8.37,2,6,251.51,12,TIGO STAR
0,1.78,1,37,10.75,11,BUC
0,3.75,1,5,8.87,10,BUC
0,2.01,1,114,51.415,11,BUC
0,2.55,1,123,146.15,10,BUC
0,6.85,1,7,8.92,12,BUC
0,8.03,1,1,3.04,10,BUC
0,2.91,1,1,3.3,11,BUC
0,4.33,1,157,22.47,16,BUC
0,3.03,3,73,314.66,10,TIGO STAR
0,12.52,1,1,8.77,13,BUC
0,1.75,1,9,8.969999999999999,12,BUC
0,2.39,1,145,29.29,1,BUC
0,9.67,1,38,28.759999999999998,4,BUC
0,6.2,1,111,24.57,13,BUC
0,1.13,1,5,8.87,9,BUC
0,1.68,1,5,8.87,7,BUC
0,1.14,1,11,39.25,1,BUC
0,4.98,1,1,8.77,14,BUC
0,18.54,1,7,4.55,4,BUC
0,3.63,1,115,24.79,8,BUC
0,3.95,1,13,27.23,9,TIGO STAR
0,1.7,1,188,170.432,8,TIGO STAR
0,2.56,1,2,7.67,15,BUC
0,3.23,1,1,39,11,BUC
0,4.55,1,15,12.33,11,BUC
0,0.81,1,1,3.4299999999999997,16,BUC
0,1.27,1,61,66.84,5,BUC
0,2.7,1,2,51.47,1,BUC
0,5,1,51,75.738,10,BUC
0,7.57,1,90,15,10,BUC
0,42.32,1,1,8.77,15,BUC
0,5.48,1,45,20.099999999999998,3,BUC
0,63.58,1,131,21.1,12,BUC
0,1.8,1,14,20.049999999999997,12,BUC
0,1.7,1,13,8.32,10,BUC
0,2.53,1,70,17.19,12,BUC
0,4.5,2,3,4.419999999999999,18,BUC
0,4.54,1,9,8.93,6,BUC
0,3.33,2,3,9.899999999999999,11,BUC
0,2.39,2,12,12.32,11,BUC
0,1.79,1,9,8.969999999999999,11,BUC
0,3.91,1,254,72,12,BUC
0,2.85,1,61,16.01,12,BUC
0,4.7,1,9,8.969999999999999,6,BUC
0,1.79,1,9,8.969999999999999,1,BUC
0,5.38,1,12,12.424999999999999,15,BUC
0,2.56,1,1,3.3,15,BUC
0,9.74,2,163,661.2,12,CORE
0,1.74,1,9,8.969999999999999,17,BUC
0,3.22,1,3,15.37,12,BUC
0,5.37,1,138,143.94400000000002,12,BUC
0,6.54,2,165,153.632,6,TIGO STAR
0,6.18,1,86,17.59,10,BUC
0,1.74,1,1,4.37,9,BUC
0,1.79,2,2,12.76,10,CORE
0,5.17,1,11,8.995,4,BUC
0,16.13,1,131,137.856,16,TIGO STAR
0,5.37,1,11,8.995,10,BUC
0,2.81,1,6,47.05,7,BUC
0,3.2,1,158,169.652,14,BUC
0,66.35,1,54,46.839999999999996,4,BUC
0,17.38,1,105,24.28,3,BUC
0,185.6,1,82,17.27,13,BUC
0,4.25,1,1,3.3,13,BUC
0,5.15,1,58,19.08,12,BUC
0,4.57,1,124,30.915,11,BUC
0,7.22,1,18,13.45,1,BUC
0,5.07,1,2,13.59,21,BUC
0,2.91,1,86,128.982,13,BUC
0,2.26,1,9,8.969999999999999,12,BUC
0,5.87,1,1,3.3,7,BUC
0,5.62,1,50,20.54,15,BUC
0,3.9,1,9,8.969999999999999,8,BUC
0,23.96,1,228,32.64,7,BUC
0,19.98,2,10,12.27,4,BUC
0,5.86,1,9,8.969999999999999,15,BUC
0,1.08,1,9,8.93,10,BUC
0,2.55,1,7,4.04,4,BUC
0,3.51,1,230,37.3,14,BUC
0,6.53,1,11,9.02,10,BUC
0,1.78,1,7,8.92,15,BUC
0,1.82,1,9,8.93,12,BUC
0,3.91,1,4,4.92,9,BUC
0,2.5,1,3,41.46,7,TIGO STAR
0,2.27,2,84,19.259999999999998,9,BUC
0,1.59,1,72,21.99,9,BUC
0,2.9,1,23,16.59,2,BUC
0,19.27,1,74,85.61,7,BUC
0,1.72,2,41,11.209999999999999,11,BUC
0,5.1,1,27,29.009999999999998,1,BUC
0,3.92,1,81,131.258,10,BUC
0,5.47,1,92,24.56,1,BUC
0,3.77,1,3,20.630000000000003,4,BUC
0,2.26,1,9,8.969999999999999,3,BUC
0,2.8,1,2,51.47,16,BUC
0,6.86,1,1,3.4299999999999997,11,BUC
0,1.95,1,6,0.14,10,BUC
0,4.14,1,3,51.46,12,CORE
0,1.03,1,1,3.3,1,BUC
0,12.93,1,17,15.934999999999999,12,BUC
0,1.99,1,74,140.026,9,BUC
0,1.49,1,60,34.32,9,BUC
0,4.41,1,9,8.969999999999999,11,BUC
0,6.77,1,197,30.47,11,BUC
0,22.14,1,5,3.11,9,BUC
0,24.28,1,1,3.3,10,BUC
0,2.71,1,138,130.96,11,BUC
0,3.09,1,1,3.3,1,BUC
0,1.28,1,105,21.87,14,BUC
0,23.64,1,9,8.93,2,BUC
0,4.05,1,276,34.1,13,BUC
0,26.12,1,7,41.629999999999995,9,BUC
0,5.96,1,1,4,6,TIGO STAR
0,5.34,1,7,8.92,11,BUC
0,87.19,1,14,12.34,9,BUC
0,4.05,1,275,290.18,4,BUC
0,3.98,1,7,8.92,13,BUC
0,21.7,1,1,3.3,11,BUC
0,10.22,2,142,123.084,10,TIGO STAR
0,9.84,1,89,23.18,4,BUC
0,22.02,1,1,8.77,10,BUC
0,2.93,1,139,21.06,8,BUC
0,6.98,1,6,8.895,10,BUC
0,8.34,1,9,8.93,12,BUC
0,9.75,1,36,22.79,2,BUC
0,30.45,1,1,3.3,13,BUC
0,1.01,1,1,3.65,9,BUC
0,9.69,1,118,22.02,4,BUC
0,4.91,1,106,19.17,1,BUC
0,2.34,1,71,128.15,12,BUC
0,20.7,1,54,11.68,2,BUC
0,5.41,1,36,9.57,1,BUC
0,2.34,1,64,21.32,12,BUC
0,10.43,1,72,22.84,5,BUC
0,5.73,1,10,61.31,4,BUC
0,10.83,1,7,8.889999999999999,6,BUC
0,1.08,1,94,23.3,12,BUC
0,1.76,1,315,51.81,4,BUC
0,8.9,1,92,22.99,14,BUC
0,0.93,1,15,9.12,13,BUC
0,3.45,1,97,138.682,9,BUC
0,5.29,1,60,15.77,11,BUC
0,5.13,1,8,0.16,10,BUC
0,21.46,1,1,3.3,9,BUC
0,4.44,1,101,23.75,3,BUC
0,2.84,1,110,24.74,9,BUC
0,0.75,1,9,3.215,3,BUC
0,3.48,4,176,129.392,3,BUC
0,2.1,1,9,8.969999999999999,9,BUC
0,4.32,1,7,8.92,12,BUC
0,1.29,1,92,23.84,11,BUC
0,1.27,1,109,24.669999999999998,14,BUC
0,1.35,1,62,15.87,14,BUC
0,2.85,1,9,8.969999999999999,13,BUC
0,32.35,1,8,0.2,9,BUC
0,0.8,1,5,8.85,4,BUC
0,1.4,1,7,8.92,1,BUC
0,3.61,1,123,34.035,14,BUC
0,1.63,1,11,8.969999999999999,12,BUC
0,1.89,1,7,8.92,12,BUC
0,22.29,1,115,40.58,11,BUC
0,4.55,1,187,167.67000000000002,12,CORE
0,3.55,1,9,8.969999999999999,10,BUC
0,113.58,1,30,19.5,11,BUC
0,2.95,1,1,3.3,9,BUC
0,1.92,1,247,45.53,2,BUC
0,1.94,1,45,3.1500000000000004,13,BUC
0,2.12,2,2,5.659999999999999,18,CORE
0,3.09,1,16,0.32,10,BUC
0,2.72,1,51,32.22,7,BUC
0,4.12,1,1,3.3,8,BUC
0,6.21,1,86,41.436,11,CORE
0,2.75,2,178,164.26000000000002,12,TIGO STAR
0,2.25,1,7,8.92,10,BUC
0,0.7,1,83,22.81,3,BUC
0,1.34,1,43,2.74,11,BUC
0,21.93,1,164,13.46,7,BUC
0,1.43,1,84,22.74,13,BUC
0,6.42,1,1,4,6,TIGO STAR
0,4.1,1,110,132.708,25,BUC
0,1.08,1,9,3.46,12,BUC
0,4.85,1,11,20.73,13,BUC
0,6.53,1,9,8.969999999999999,9,BUC
0,2.64,1,173,38.025,12,BUC
0,4.21,1,1,3.3,9,BUC
0,0.65,1,11,22.779999999999998,7,BUC
0,0.86,1,7,8.92,1,BUC
0,27.3,1,1,3.3,11,BUC
0,1.25,1,64,21.38,14,BUC
0,4.07,1,9,8.969999999999999,1,BUC
0,19.99,1,87,118.206,15,BUC
0,3.81,1,99,138.078,4,BUC
0,11.17,1,2,45.38,1,BUC
0,11.24,1,65,21.59,7,BUC
0,1.28,1,65,21.48,12,BUC
0,2.36,1,121,20.04,9,BUC
0,1.4,1,73,23.4,11,BUC
0,0.7,1,9,8.969999999999999,13,BUC
0,0.9,1,8,8.08,12,BUC
0,10.89,1,14,8.049999999999999,10,BUC
0,0.58,1,14,12.33,2,BUC
0,3.37,1,27,37.88,5,BUC
0,1.76,1,1,8.77,10,BUC
0,3.43,1,2,6.7299999999999995,7,BUC
0,6.8,1,41,11.12,16,BUC
0,2.76,1,7,8.92,2,BUC
0,4.67,1,11,21.04,15,BUC
0,7.27,1,68,24.22,12,BUC
0,9.03,5,4,184.82,12,TIGO STAR
0,6.37,1,5,8.87,4,BUC
0,0.62,1,5,8.87,15,BUC
0,11.82,1,7,8.92,15,BUC
0,1.97,1,9,8.969999999999999,12,BUC
0,2.51,1,1,3.65,4,BUC
0,6,1,28,28.88,10,BUC
0,2.26,1,5,8.87,12,BUC
0,38.08,1,10,24.259999999999998,15,BUC
0,53.68,1,65,16.48,14,BUC
0,3.53,1,9,3.72,1,BUC
0,1.5,1,9,8.93,13,BUC
0,12.45,1,146,43.17,11,BUC
0,0.72,1,16,12.51,11,BUC
0,23.52,1,89,25.599999999999998,15,BUC
0,17.07,1,141,28.9,6,BUC
0,10.64,1,10,12.26,5,BUC
0,5.28,1,98,63.808,21,BUC
0,5.99,1,10,7.02,12,BUC
0,1.3,1,74,22.04,13,BUC
0,2.14,1,13,16.79,15,BUC
0,1,1,9,8.969999999999999,9,BUC
0,3.04,1,169,30.25,9,BUC
0,2.02,1,78,22.32,11,BUC
0,2.12,1,9,8.969999999999999,12,BUC
0,2.81,1,201,50.01,2,BUC
0,3.87,2,180,321.86,11,CORE
0,1.62,1,17,9.17,14,BUC
0,2.5,1,8,3.2299999999999995,1,BUC
0,1.2,1,9,8.969999999999999,11,BUC
0,1.62,1,1,3.3,13,BUC
0,3.2,1,80,25.43,3,BUC
0,1.89,1,10,17.74,9,BUC
0,1.9,1,7,8.92,9,BUC
0,4.1,1,69,84.09,11,BUC
0,1.04,2,26,5.05,13,BUC
0,2.73,1,4,13.33,10,BUC
0,2.72,1,56,18.78,6,BUC
0,1.9,1,180,32.89,2,BUC
0,1.49,1,1,3.3,11,BUC
0,3.68,1,4,75.42,10,TIGO STAR
0,1.91,1,5,8.85,13,BUC
0,2.63,1,6,7.38,10,BUC
0,1.98,1,153,163.13400000000001,14,BUC
0,5.81,1,72,113.544,15,BUC
0,4.79,1,7,8.889999999999999,15,BUC
0,1.74,1,88,22.8,10,BUC
0,1.42,1,98,23.71,5,BUC
0,23.71,2,134,26.06,12,BUC
0,1.67,1,12,0.28,12,BUC
0,6.83,1,9,8.969999999999999,12,BUC
0,2.68,3,109,182.99,8,BUC
0,1.27,1,1,3.3,1,BUC
0,6.03,1,64,21.28,13,BUC
0,3.34,1,89,23.94,12,BUC
0,1.62,1,7,3.8099999999999996,11,BUC
0,1.39,1,23,19.009999999999998,11,BUC
0,9.29,1,105,497.89000000000004,7,BUC
0,3.82,1,74,129.542,9,BUC
0,1.45,1,6,8.87,10,BUC
0,20.78,1,80,16.36,11,BUC
0,0.63,2,7,8.92,13,BUC
0,15.11,1,7,8.92,12,BUC
0,2.32,6,111,145.178,8,BUC
0,5.36,1,99,25.85,11,BUC
0,4.04,2,7,66.54,12,CORE
0,2.84,1,86,120.04,18,BUC
0,1.52,1,27,18.84,6,BUC
0,3.53,1,312,291.77,8,TIGO STAR
0,4.68,2,6,216.2,6,TIGO STAR
0,1.75,1,88,14.290000000000001,4,BUC
0,1.08,1,1,3.3,11,BUC
0,2.55,1,67,72.688,13,BUC
0,1.52,1,7,8.92,3,BUC
0,56.22,1,198,145.478,11,CORE
0,4.08,1,62,29.765,21,BUC
0,1.87,1,207,198.38,11,BUC
0,2.51,1,9,12.245,9,BUC
0,2.36,2,9,13.14,1,BUC
0,1.74,2,8,7.244999999999999,17,BUC
0,0.96,1,38,5.53,13,BUC
0,1.82,2,14,13.67,13,BUC
0,1.99,31,121,559.46,17,BUC
0,2.81,2,55,38.51,10,BUC
0,3.17,1,18,17.9,11,BUC
0,1.25,1,7,8.92,14,BUC
0,2.04,1,9,20.599999999999998,9,BUC
0,2.94,1,65,16.12,12,BUC
0,3.57,1,209,35.29,19,BUC
0,2.04,1,107,10.450000000000001,4,BUC
0,1,1,8,12.219999999999999,9,BUC
0,1.83,1,11,17.93,9,BUC
0,2.22,1,2,12.07,9,BUC
0,2.22,1,73,124.482,19,BUC
0,3.41,5,538,1657.71,2,ONE NETWORK
0,0.99,1,50,20.54,12,BUC
0,2.88,1,11,9.02,4,BUC
0,1,1,1,3.3,12,BUC
0,0.63,1,5,8.86,4,BUC
0,2.5,1,94,23.58,6,BUC
0,2.44,1,14,17.84,3,BUC
0,0.97,2,1,3.3,8,BUC
0,2.21,1,20,6.76,9,BUC
0,2.53,1,5,3.51,16,BUC
0,1.78,12,79,65.83,8,CORE
0,1.3,1,18,19.64,12,BUC
0,2.52,1,1,3.3,9,BUC
0,1.86,1,5,8.87,10,BUC
0,1.97,1,74,89.42,2,BUC
0,0.99,1,14,12.35,1,BUC
0,1.1,1,15,17.84,13,BUC
0,4.18,1,200,166.69,14,BUC
0,2.05,1,7,8.889999999999999,11,BUC
0,2.61,1,20,57.294999999999995,9,BUC
0,1.29,5,3,3.69,12,CORE
0,2.64,1,85,22.9,9,BUC
0,2.27,1,78,36.192,1,TIGO STAR
0,2.05,1,178,41.25,11,BUC
0,1.32,1,5,8.87,13,BUC
0,0.71,1,1,3.03,12,BUC
0,1.46,1,141,103.96000000000001,10,TIGO STAR
0,1.08,1,17,4.92,9,BUC
0,2.05,1,61,7.0200000000000005,10,BUC
0,2.18,1,7,12.16,12,BUC
0,3.7,1,90,26.39,9,BUC
0,2.03,1,14,17.84,3,BUC
0,2.12,1,12,17.79,3,BUC
0,2.66,3,107,323.61,8,TIGO STAR
0,1.08,2,107,103.41000000000001,10,TIGO STAR
0,1.59,1,6,12.17,12,BUC
0,2.81,1,27,29.924999999999997,12,BUC
0,1.77,1,7,8.91,12,BUC
0,2.69,1,9,8.95,10,BUC
0,5.55,1,1,39,4,CORE
0,3.85,1,162,598,16,CORE
0,2.03,1,6,12.17,4,BUC
0,4.49,1,91,120.828,12,BUC
0,2.7,4,115,142.246,3,BUC
0,2.07,1,167,122.152,9,TIGO STAR
0,2.71,1,149,110.736,4,BUC
0,1.86,1,175,19.47,3,BUC
0,1.57,1,15,23.209999999999997,12,BUC
0,5.04,3,164,854.9,10,TIGO STAR
0,17.82,1,7,8.92,10,BUC
0,1.68,1,12,17.79,2,BUC
0,2.5,1,42,19.89,2,BUC
0,1.65,1,1,3.3,1,BUC
0,1.97,1,63,81.67,4,BUC
0,1.45,1,14,13.94,14,BUC
0,2.59,2,1,2.8299999999999996,10,BUC
0,1.15,1,82,22.38,11,BUC
0,2.15,1,15,29,1,BUC
0,2.4,1,100,28.31,8,BUC
0,1.64,1,75,21.89,9,BUC
0,3.65,1,60,107.21,10,CORE
0,0.86,1,5,3.3699999999999997,10,BUC
0,1.64,1,13,12.315,8,BUC
0,2.69,1,71,41.694,12,TIGO STAR
0,2.02,1,7,8.92,10,BUC
0,1.24,1,7,8.9,15,BUC
0,1.4,1,4,18.439999999999998,7,BUC
0,2.21,1,212,207.044,12,BUC
0,3.94,1,14,12.34,4,BUC
0,2.49,1,230,33.09,12,BUC
0,1.97,2,100,23.64,3,BUC
0,4.9,1,130,101.92,10,BUC
0,1.01,1,10,17.74,5,BUC
0,2.22,5,8,22.45,10,BUC
0,0.58,2,6,13.879999999999999,14,BUC
0,1.54,1,89,34.68,4,BUC
0,4.15,1,7,8.92,15,BUC
0,3.11,1,209,14.270000000000001,11,BUC
0,1.82,1,81,5.13,15,BUC
0,2.64,1,161,196.42000000000002,12,BUC
0,2.71,1,76,87.33800000000001,15,BUC
0,2.27,1,50,24.64,12,BUC
0,2.25,1,14,29.39,11,BUC
0,2.74,2,70,21.46,3,BUC
0,2.6,2,192,338.3,8,TIGO STAR
0,2.42,1,12,17.79,12,BUC
0,2.47,1,66,84.386,4,BUC
0,1.87,1,1,3.3,8,BUC
0,3.11,5,227,1177.67,4,TIGO STAR
0,2.15,1,341,22.790000000000003,11,BUC
0,1.5,1,18,33.39,13,BUC
0,1.14,1,7,8.92,11,BUC
0,2.87,1,21,20.97,1,BUC
0,0.82,1,7,8.92,10,BUC
0,2.98,1,12,17.79,2,BUC
0,2.07,3,160,449.14000000000004,15,CORE
0,1.97,1,96,24.34,4,BUC
0,0.8,1,5,8.87,17,BUC
0,2.81,1,183,24.470000000000002,11,BUC
0,1.79,1,11,21.3,10,BUC
0,2.23,1,7,8.92,12,BUC
0,5.02,2,128,450.28000000000003,16,CORE
0,0.75,1,67,21.64,15,BUC
0,0.62,1,7,8.92,13,BUC
0,0.82,2,7,8.92,14,BUC
0,2.42,1,9,8.969999999999999,3,BUC
0,2.47,1,7,3.4499999999999997,9,BUC
0,5.22,7,212,1032.6200000000001,12,TIGO STAR
0,2.59,2,85,191.71,18,CORE
0,2.36,1,7,8.92,14,BUC
0,6.45,1,179,127.72000000000001,1,BUC
0,2.88,1,96,101.37,11,BUC
0,1.5,1,10,17.7,1,BUC
0,4.2,2,74,353.67,7,ONE NETWORK
0,2.94,2,5,17.39,14,CORE
0,1.41,1,7,8.92,15,BUC
0,2.15,1,72,21.79,9,BUC
0,2.67,1,52,21.04,5,BUC
0,1.35,1,7,8.92,14,BUC
0,1.64,1,10,17.74,4,BUC
0,1.65,1,7,8.889999999999999,15,BUC
0,1.47,1,5,8.87,14,BUC
0,2,1,33,19.259999999999998,5,BUC
0,4.91,1,135,147.41,14,BUC
0,0.67,1,9,8.93,14,BUC
0,1.42,1,122,21.72,12,BUC
0,3.15,1,5,3.38,17,BUC
0,0.8,1,1,3.3,15,BUC
0,2.55,1,5,3.64,11,BUC
0,7.71,1,105,39.28,13,BUC
0,1.54,1,69,21.78,14,BUC
0,1.61,1,7,8.92,5,BUC
0,1.47,1,12,17.79,14,BUC
0,2.41,1,66,149.5,1,BUC
0,4.74,1,12,18.59,14,BUC
0,1.91,1,9,8.969999999999999,4,BUC
0,2.54,1,169,31.06,5,BUC
0,1.98,1,7,8.889999999999999,17,BUC
0,3.68,3,204,690.8000000000001,18,TIGO STAR
0,4.75,1,78,148.47,5,BUC
0,1.66,1,5,8.87,10,BUC
0,1.82,1,1,3.3,8,BUC
0,2.31,1,75,22.2,13,BUC
0,1.66,1,102,35.42,1,BUC
0,0.84,1,7,8.92,11,BUC
0,1.28,1,5,8.87,14,BUC
0,1.67,1,87,22.95,11,BUC
0,1.03,1,10,17.74,16,BUC
0,0.98,1,7,8.92,1,BUC
0,1.45,1,7,8.92,11,BUC
0,3.77,1,104,157.47,5,BUC
0,1.2,1,112,21.02,11,BUC
0,1.41,1,41,11.01,12,BUC
0,4.67,2,3,60.83,9,CORE
0,2.63,1,5,8.87,13,BUC
0,1.94,6,7,3.44,12,BUC
0,2.55,1,139,77.586,12,BUC
0,2.35,1,67,24.66,1,BUC
0,2.61,1,108,130.248,14,BUC
0,2.92,1,2,8,4,TIGO STAR
0,2.07,1,3,49.08,15,TIGO STAR
0,2.2,1,4,4.92,8,TIGO STAR
0,1.87,1,50,20.15,17,BUC
0,2.93,1,10,55.182,19,BUC
0,5.47,2,2,10.08,2,CORE
0,3.02,1,197,44.02,12,BUC
0,1.85,1,55,15.42,12,BUC
0,1.43,1,130,20.63,14,BUC
0,1.22,1,1,3.3,9,BUC
0,0.98,2,1,3.3,12,BUC
0,2.51,1,7,76.67,11,CORE
0,1.37,1,133,75.25,4,BUC
0,1.92,1,5,8.87,12,BUC
0,2.4,1,5,3.38,4,BUC
0,2.41,1,62,84.74,13,BUC
0,2.76,1,97,15.22,14,BUC
0,1.76,1,1,3.3,3,BUC
0,2.19,1,69,113.684,9,TIGO STAR
0,1.94,1,37,381.47,6,TIGO STAR
0,2.81,1,1,4,11,TIGO STAR
0,1.06,3,1,3.03,15,BUC
0,0.88,1,9,8.969999999999999,12,BUC
0,2.19,1,7,54.39,7,BUC
0,3.55,1,6,19.92,10,TIGO STAR
0,1.22,1,9,8.93,12,BUC
0,1.87,2,2,2.46,1,BUC
0,1.55,1,81,14.01,13,BUC
0,8.81,1,169,164.13400000000001,7,BUC
0,3.22,1,163,84.98400000000001,12,BUC
0,2.86,1,1,4,3,TIGO STAR
0,1.93,6,9,8.93,10,BUC
0,0.83,1,18,12.639999999999999,12,BUC
0,2.86,1,192,186.03,15,BUC
0,2.16,1,68,23.14,17,BUC
0,1.64,1,5,8.85,9,BUC
0,19.48,1,97,23.515,11,BUC
0,1.4,1,1,3.3,8,BUC
0,1.64,6,128,602.33,2,CORE
0,1.39,1,7,23.21,1,BUC
0,1.67,1,9,0.225,4,BUC
0,1.59,1,6,26.59,10,BUC
0,2,1,9,8.93,14,BUC
0,1.31,1,98,24.66,12,BUC
0,2.48,1,176,206.668,8,TIGO STAR
0,2,1,9,8.969999999999999,17,BUC
0,2.51,1,176,104.55,8,BUC
0,3.01,1,7,65.75,1,TIGO STAR
0,2.25,4,74,99.46000000000001,6,CORE
0,3.41,1,238,173.976,7,BUC
0,1.87,1,55,20.8,9,BUC
0,3.64,1,8,243.19,7,TIGO STAR
0,3.9,1,70,22.46,17,BUC
0,1.39,1,8,17.689999999999998,17,BUC
0,31.39,1,1,3.65,9,ONE NETWORK
0,1,1,1,3.3,12,BUC
0,2.71,1,217,21.11,14,BUC
0,2.9,2,5,92.93,14,BUC
0,1.42,1,34,19.24,12,BUC
0,2.62,1,44,2.54,9,BUC
0,1.1,1,96,22.919999999999998,11,BUC
0,2,1,98,23.81,11,BUC
0,1.17,1,1,3.3,12,BUC
0,1.81,1,9,8.969999999999999,4,BUC
0,2.71,1,1,4,1,TIGO STAR
0,2.22,1,160,10.84,18,BUC
0,2.19,1,103,9.84,1,BUC
0,2.84,1,113,19.48,6,BUC
0,1.4,1,7,8.92,10,BUC
0,1.43,1,19,21.2,17,BUC
0,1.41,1,7,8.92,12,BUC
0,6.17,1,237,249.66381,11,BUC
0,1.66,1,103,10.16,12,BUC
0,1.44,1,1,3.3,1,BUC
0,5.35,1,179,20.83,4,BUC
0,1.09,1,1,3.3,7,BUC
0,2.73,1,4,3.19,14,BUC
0,1.34,1,48,23.99,9,BUC
0,1.31,1,18,17.9,15,BUC
